A,B,C,D
0.5632970496023544,1.2834821428571428,1.282051282051282,0.5022321428571429

0.22321428571428573,1.2834821428571428,1.282051282051282,1.171875

0.8370535714285714,0.22321428571428573,1.282051282051282,1.2834821428571428

0.9486607142857144,0.5022321428571429,0.6155960637173006,1.2834821428571428

0.9486607142857144,1.0602678571428572,0.39018952062430323,1.2834821428571428

0.9486607142857144,1.2276785714285716,0.6688963210702341,0.21776359303139656

0.3348214285714286,1.2276785714285716,0.6688963210702341,0.5022321428571429

0.3348214285714286,1.2276785714285716,0.6688963210702341,1.2276785714285714

1.1160714285714286,0.1674107142857143,0.6688963210702341,1.3392857142857144

1.3392857142857144,0.5580357142857143,0.40629883179177373,1.3392857142857144

1.3392857142857144,1.171875,0.39018952062430323,1.3392857142857144

1.3392857142857144,1.2834821428571428,1.1148272017837235,0.3348214285714286

0.6696428571428572,1.2834821428571428,1.2263099219620959,0.6138392857142857

0.27901785714285715,1.2834821428571428,1.2263099219620959,1.2834821428571428

0.8928571428571429,0.22321428571428573,1.2263099219620959,1.2834821428571428

0.8928571428571429,0.5022321428571429,0.6131549609810479,1.2834821428571428

0.8928571428571429,1.171875,0.33444816053511706,1.2834821428571428

0.8928571428571429,1.2834821428571428,1.0033444816053512,0.21426578611101801

0.38057975554223095,1.2834821428571428,1.0033444816053512,0.5022321428571429

0.3348214285714286,1.2834821428571428,1.0033444816053512,1.2276785714285714

0.8370535714285714,0.1674107142857143,1.0033444816053512,1.2276785714285714

0.8370535714285714,0.5022321428571429,0.5789312610888531,1.2276785714285714

0.8370535714285714,1.1160714285714286,0.4459308807134894,1.2276785714285714

0.8370535714285714,1.1160714285714286,1.0590858416945372,0.390625

0.390625,1.1160714285714286,1.2263099219620959,0.78125

0.27901785714285715,1.1160714285714286,1.2263099219620959,1.2834821428571428

0.7254464285714286,0.22321428571428573,1.2263099219620959,1.2834821428571428

0.7254464285714286,0.5022321428571429,0.9164855760779516,1.2834821428571428

0.7254464285714286,1.1160714285714286,0.5016722408026756,1.2834821428571428

0.7254464285714286,1.2834821428571428,1.2263099219620959,0.27901785714285715

0.3348214285714286,1.2834821428571428,1.3377926421404682,0.5022321428571429

0.3348214285714286,1.2834821428571428,1.3377926421404682,1.171875

0.6696428571428572,0.22321428571428573,1.3377926421404682,1.3392857142857144

0.6696428571428572,0.5022321428571429,0.6688963210702341,1.3392857142857144

0.6696428571428572,1.171875,0.39018952062430323,1.3392857142857144

0.6696428571428572,1.2834821428571428,0.947603121516165,0.22321428571428573

0.3409615493721522,1.2834821428571428,0.947603121516165,0.6138392857142858

0.27901785714285715,1.2834821428571428,0.947603121516165,1.2834821428571428

0.6696428571428572,0.18500643703890757,0.947603121516165,1.3392857142857144

0.6696428571428572,0.5022321428571429,0.39018952062430323,1.3392857142857144

0.6696428571428572,1.1160714285714286,0.4459308807134894,1.3392857142857144

0.6696428571428572,1.2834821428571428,1.1148272017837235,0.3348214285714286

0.3362129467230059,1.2834821428571428,1.282051282051282,0.6696428571428572

0.39062500000000006,1.2834821428571428,1.282051282051282,0.8928571428571428

0.8928571428571429,0.22321428571428573,1.282051282051282,0.8928571428571428

0.8928571428571429,0.5022321428571429,0.8361204013377926,0.8928571428571428

0.8928571428571429,1.1160714285714286,0.4459308807134894,0.8928571428571428

0.8928571428571429,1.2834821428571428,1.0033444816053512,0.515596849615956

0.3646332608577133,1.2834821428571428,1.0033444816053512,0.78125

0.3348214285714286,1.2834821428571428,1.0033444816053512,1.2834821428571428

0.8928571428571429,0.18007606764030681,1.0033444816053512,1.2834821428571428

0.8928571428571429,0.5022321428571429,0.39018952062430323,1.2834821428571428

0.8928571428571429,1.1160714285714286,0.33444816053511706,1.2834821428571428

0.8928571428571429,1.2834821428571428,0.8361204013377926,0.22321428571428573

0.3348214285714286,1.2834821428571428,0.8361204013377926,0.6138392857142858

0.22321428571428573,1.2834821428571428,0.8361204013377926,1.2834821428571428

0.8370535714285714,0.19841929727473293,0.8361204013377926,1.2834821428571428

1.2834821428571428,0.5022321428571429,0.45659313827737485,1.2834821428571428

1.2834821428571428,1.2834821428571428,0.4459308807134894,1.2834821428571428

1.2834821428571428,1.2834821428571428,1.1148272017837235,0.3348214285714286

0.6138392857142858,1.2834821428571428,1.3377926421404682,0.5580357142857143

0.27901785714285715,1.2834821428571428,1.3377926421404682,1.2834821428571428

0.8928571428571428,0.22321428571428573,1.3377926421404682,1.3392857142857144

0.9486607142857144,0.5022321428571429,0.6688963210702341,1.3392857142857144

0.9486607142857144,1.171875,0.33444816053511706,1.3392857142857144

0.9486607142857144,1.2276785714285716,0.7803790412486065,0.27901785714285715

0.3909984856661475,1.2276785714285716,0.7803790412486065,0.7254464285714286

0.22321428571428573,1.2276785714285716,0.7803790412486065,1.2834821428571428

0.7812500000000001,0.22321428571428573,0.7803790412486065,1.3392857142857144

0.7812500000000001,0.5580357142857143,0.39018952062430323,1.3392857142857144

0.7812500000000001,1.171875,0.4459308807134894,1.3392857142857144

0.7812500000000001,1.2276785714285716,0.7246376811594203,0.27901785714285715

0.3348214285714286,1.2276785714285716,0.7246376811594203,0.5580357142857143

0.3348214285714286,1.2276785714285716,0.7246376811594203,1.171875

0.6696428571428572,0.22321428571428573,0.7246376811594203,1.2834821428571428

0.6696428571428572,0.5580357142857143,0.4459308807134894,1.2834821428571428

0.6696428571428572,1.171875,0.4459308807134894,1.2834821428571428

0.6696428571428572,1.2834821428571428,0.7246376811594203,0.22321428571428573

0.3418570656108379,1.2834821428571428,0.7246376811594203,0.5580357142857143

0.27901785714285715,1.2834821428571428,0.7246376811594203,1.2276785714285714

0.6696428571428572,0.27901785714285715,0.7246376811594203,1.2276785714285714

0.6696428571428572,0.5022321428571429,0.5594750552802605,1.2276785714285714

0.6696428571428572,1.171875,0.4459308807134894,1.2276785714285714

0.6696428571428572,1.2834821428571428,0.7803790412486065,0.390625

0.3532028398231397,1.2834821428571428,0.7803790412486065,0.78125

0.27901785714285715,1.2834821428571428,0.7803790412486065,1.2834821428571428

0.8370535714285715,0.22321428571428573,0.7803790412486065,1.2834821428571428

0.8370535714285715,0.5022321428571429,0.3923310703960627,1.2834821428571428

0.8370535714285715,1.1160714285714286,0.2787068004459309,1.2834821428571428

0.8370535714285715,1.2834821428571428,0.8918617614269788,0.27901785714285715

0.3348214285714286,1.2834821428571428,1.1705685618729098,0.7254464285714286

0.27901785714285715,1.2834821428571428,1.1705685618729098,1.2276785714285714

0.8370535714285715,0.1674107142857143,1.1705685618729098,1.2276785714285714

0.8370535714285715,0.5022321428571429,0.6910374740222875,1.2276785714285714

0.8370535714285715,1.1160714285714286,0.33444816053511706,1.2276785714285714

0.8370535714285715,1.2834821428571428,0.947603121516165,0.5149416826943346

0.3348214285714286,1.2834821428571428,1.282051282051282,0.8928571428571429

0.27901785714285715,1.2834821428571428,1.282051282051282,1.3392857142857144

0.7812500000000001,0.22321428571428573,1.282051282051282,1.3392857142857144

0.7812500000000001,0.6138392857142857,0.7003893470945295,1.3392857142857144

0.7812500000000001,1.2834821428571428,0.2229654403567447,1.3392857142857144

0.7812500000000001,1.3392857142857144,0.8918617614269788,0.33866620156145405

0.390625,1.3392857142857144,1.0590858416945372,0.78125

0.27901785714285715,1.3392857142857144,1.0590858416945372,1.3392857142857144

0.8370535714285715,0.390625,1.0590858416945372,1.3392857142857144

0.8370535714285715,0.5022321428571429,0.4756762820759566,1.3392857142857144

0.8370535714285715,1.0602678571428572,0.2787068004459309,1.3392857142857144

0.8370535714285715,1.2834821428571428,0.947603121516165,0.2833740331708499

0.3412393964571578,1.2834821428571428,1.1148272017837235,0.6138392857142858

0.22321428571428573,1.2834821428571428,1.1148272017837235,1.2834821428571428

0.8928571428571429,0.1674107142857143,1.1148272017837235,1.2834821428571428

1.1160714285714286,0.5022321428571429,0.5016722408026756,1.2834821428571428

1.1160714285714286,1.171875,0.4459308807134894,1.2834821428571428

1.1160714285714286,1.2834821428571428,1.0590858416945372,0.42693323371870057

0.475976695024685,1.2834821428571428,1.1148272017837235,0.7254464285714286

0.22321428571428573,1.2834821428571428,1.1148272017837235,1.171875

0.8928571428571429,0.17380577473545983,1.1148272017837235,1.171875

1.2276785714285716,0.5022321428571429,0.4569172482928352,1.171875

1.2276785714285716,1.1160714285714286,0.2787068004459309,1.171875

1.2276785714285716,1.1160714285714286,1.0590858416945372,0.3046743150614774

0.5580357142857143,1.1160714285714286,1.2263099219620959,0.7254464285714286

0.3348214285714286,1.1160714285714286,1.2263099219620959,1.2276785714285716

1.1160714285714286,0.27901785714285715,1.2263099219620959,1.2276785714285716

1.2834821428571428,0.5022321428571429,0.6131549609810479,1.2276785714285716

1.2834821428571428,1.1160714285714286,0.33444816053511706,1.2276785714285716

1.2834821428571428,1.2834821428571428,0.6688963210702341,0.27901785714285715

0.6304016972854154,1.2834821428571428,0.6688963210702341,0.5580357142857143

0.22321428571428573,1.2834821428571428,0.6688963210702341,1.2834821428571428

0.8370535714285714,0.2127650895486866,0.6688963210702341,1.3392857142857144

1.2276785714285716,0.5022321428571429,0.39018952062430323,1.3392857142857144

1.2276785714285716,1.1160714285714286,0.39018952062430323,1.3392857142857144

1.2276785714285716,1.2834821428571428,0.8361204013377926,0.1674107142857143

