A,B,C,D
0.8928571428571429,1.2834821428571428,0.055741360089186176,1.2834821428571428
1.2276785714285716,1.1160714285714286,0.11148272017837235,1.2834821428571428
1.2276785714285716,1.0044642857142858,0.11148272017837235,1.2834821428571428
1.2046689866003084,0.8370535714285714,0.16722408026755853,1.3392857142857144
1.2276785714285716,0.5580357142857143,0.16722408026755853,1.3392857142857144
1.2276785714285716,0.6209413884120016,0.2229654403567447,1.2276785714285714
1.2276785714285716,0.1674107142857143,0.4459308807134894,1.3392857142857144
0.78125,0.3348214285714286,0.4025171193770983,1.3392857142857144
1.2834821428571428,0.6138392857142857,0.28158181481845673,0.9486607142857144
1.0602678571428572,0.8370535714285715,0.6131549609810479,1.0602678571428572
1.0602678571428572,0.8370535714285714,0.39018952062430323,1.1160714285714286
1.1572788405219783,0.6138392857142857,0.2787068004459309,1.2276785714285716
1.0044642857142858,0.6696428571428572,0.33444816053511706,0.8928571428571429
0.5580357142857143,0.78125,0.5016722408026756,1.171875
0.8928571428571429,0.3348214285714286,0.44830098106029564,1.171875
0.5580357142857143,0.390625,0.6131549609810479,0.9877603051317999
0.7812500000000001,0.22321428571428573,0.6688963210702341,1.2834821428571428
0.5580357142857143,0.22321428571428573,0.4459308807134894,1.2834821428571428
0.78125,0.0,0.7246376811594203,1.1982980787989275
0.5022321428571429,0.11160714285714286,0.7803790412486065,1.2834821428571428
0.5580357142857143,0.05580357142857143,0.947603121516165,1.2834821428571428
0.7055334268791146,0.22321428571428573,0.6688963210702341,1.1160714285714286
0.7254464285714286,0.11160714285714286,0.6688963210702341,1.2834821428571428
0.5580357142857143,0.3348214285714286,0.7246376811594203,1.2834821428571428
0.8928571428571429,0.5580357142857143,0.5574136008918618,1.0044642857142858
0.7254464285714286,0.5580357142857143,0.33444816053511706,1.1164368066280006
0.8928571428571429,0.78125,0.33444816053511706,0.8370535714285714
0.6138392857142857,0.8370535714285714,0.2229654403567447,1.0044642857142858
0.8370535714285715,0.8928571428571429,0.2229654403567447,0.78125
0.5022321428571429,1.0044642857142858,0.2229654403567447,1.2834821428571428
0.7254464285714286,1.0602678571428572,0.055741360089186176,1.2834821428571428
0.8928571428571429,0.6696428571428572,0.11148272017837235,1.1227505825090993
0.8928571428571429,0.7254464285714286,0.2229654403567447,0.8370535714285714
0.7986596283078027,0.8928571428571429,0.16722408026755853,1.3392857142857144
0.8370535714285715,1.0044642857142858,0.16722408026755853,1.3392857142857144
0.8928571428571429,0.8928571428571429,0.2229654403567447,1.2834821428571428
0.8928571428571429,0.8928571428571429,0.2787068004459309,0.8370535714285714
0.44642857142857145,0.9486607142857144,0.39018952062430323,1.2834821428571428
0.8928571428571429,0.7254464285714286,0.2913712916626732,1.2834821428571428
0.8928571428571429,0.7167799570903981,0.2787068004459309,1.2834821428571428
0.8928571428571429,0.390625,0.2229654403567447,1.2834821428571428
0.7812500000000001,0.22321428571428573,0.33444816053511706,1.2834821428571428
0.7812500000000001,0.42944601485989875,0.2787068004459309,1.2276785714285716
0.7812500000000001,0.05580357142857143,0.2787068004459309,1.2834821428571428
0.44642857142857145,0.22321428571428573,0.432812718266936,1.2834821428571428
0.8928571428571429,0.22321428571428573,0.2229654403567447,0.9486607142857144
0.6696428571428572,0.2899739214452421,0.33444816053511706,1.0044642857142858
0.5580357142857143,0.1674107142857143,0.2787068004459309,1.1160714285714286
0.6696428571428572,0.0,0.2787068004459309,1.3392857142857144
0.6696428571428572,0.11160714285714286,0.5016722408026756,1.0195871002051895
0.44642857142857145,0.1674107142857143,0.33444816053511706,1.3392857142857144
0.6696428571428572,0.05580357142857143,0.1969426940334711,1.3392857142857144
0.5022321428571429,0.1674107142857143,0.33444816053511706,1.1160714285714286
0.7812500000000001,0.05580357142857143,0.5016722408026756,1.3392857142857144
0.5022321428571429,0.3348214285714286,0.6131970289266573,1.3392857142857144
0.6696428571428571,0.05580357142857143,0.7246376811594203,1.3248757547247985
0.4640227308565859,0.22321428571428573,0.947603121516165,1.2276785714285714
0.5022321428571429,0.05580357142857143,1.0870641431453216,1.2276785714285714
0.7254464285714286,0.390625,0.7246376811594203,1.0602678571428572
0.7254464285714286,0.45064350370179024,0.6131549609810479,1.1160714285714286
0.5022321428571429,0.5580357142857143,0.7803790412486065,1.1160714285714286
0.6696428571428572,0.8370535714285714,0.3529453372993503,0.78125
0.6696428571428572,1.0602678571428572,0.11148272017837235,1.2276785714285714
0.6696428571428572,1.2834821428571428,0.16722408026755853,0.7254464285714286
0.5580357142857143,1.2834821428571428,0.33444816053511706,1.0044642857142858
0.6696428571428572,1.2834821428571428,0.16722408026755853,0.7254464285714286
0.5022321428571429,1.2834821428571428,0.055741360089186176,1.2834821428571428
0.6138392857142857,1.2834821428571428,0.055741360089186176,1.2834821428571428
0.7812500000000001,1.171875,0.11148272017837235,1.171875
0.7812500000000001,1.2276785714285716,0.2787068004459309,0.8476341197768018
0.7569717161664317,1.2276785714285716,0.11148272017837235,1.2834821428571428
0.7812500000000001,1.2276785714285716,0.0,1.2834821428571428
0.8370535714285715,1.1174963790280819,0.055741360089186176,1.171875
0.8370535714285715,1.2834821428571428,0.055741360089186176,0.8928571428571429
0.5022321428571429,1.2834821428571428,0.16722408026755853,1.2834821428571428
0.7812500000000001,1.1160714285714286,0.0,1.2834821428571428
0.7812500000000001,1.171875,0.11148272017837235,1.171875
0.7812500000000001,0.8370535714285714,0.11148272017837235,1.3392857142857144
0.78125,0.8370535714285715,0.23109469395392207,1.3392857142857144
0.8370535714285715,1.171875,0.2787068004459309,1.171875
0.8370535714285715,0.8404107601290568,0.16722408026755853,1.2834821428571428
0.390625,1.2834821428571428,0.2787068004459309,1.2834821428571428
0.8370535714285715,1.2834821428571428,0.16722408026755853,0.8370535714285714
0.6138392857142857,1.2593906511954065,0.2229654403567447,1.0602678571428572
0.5580357142857143,1.2834821428571428,0.0,1.2185867414186906
0.7254464285714286,1.0602678571428572,0.0,1.3392857142857144
0.7254464285714286,1.2276785714285716,0.0,1.1160714285714286
0.44642857142857145,1.2276785714285716,0.0,1.2834821428571428
0.8928571428571429,0.8370535714285714,0.0,1.2834821428571428
0.5580357142857143,1.2834821428571428,0.0,1.0602678571428572
0.8370535714285715,1.0602678571428572,0.0,1.171875
0.5022321428571429,1.171875,0.0,1.3392857142857144
0.6138392857142857,0.78125,0.0,1.3392857142857144
0.5022321428571429,1.2834821428571428,0.0,1.2834821428571428
0.44642857142857145,1.171875,0.0,1.2834821428571428
0.7812500000000001,1.171875,0.0,1.0044642857142858
0.6696428571428572,0.9486607142857143,0.0,1.2276785714285714
0.5022321428571429,1.0602678571428572,0.0,1.2276785714285714
0.9486607142857144,1.0602678571428572,0.0,1.0044642857142858
